qid,WChoice,NumMachine,NumForEach,k,LevelRs,Pivots,RepeatTime,MatCost,NaiveCost,Cost,QCost,EstResSite
474849,NULL,200,500,10,200_200_200_200_196_10,116_144_172_200_228_256,3,32640,53210,56283,51088,-1
189013,NULL,200,500,10,200_200_109_33_10,144_172_200_228_256,4,32640,53210,47354,43976,-1
37540,NULL,200,500,10,199_171_11_10,172_200_228_256,5,32640,53210,47802,45068,-1
397715,NULL,200,500,10,190_50_10_9,212_226_240_256,6,32640,53210,48136,45920,-1
503696,NULL,200,500,10,200_200_200_10,213_227_241_256,7,32640,53210,54813,51200,-1
775155,NULL,200,500,10,38_22_20_10,214_228_242_256,8,32640,53210,45450,43920,-1
339562,NULL,200,500,10,200_200_200_9,182_206_230_256,9,32640,53210,54812,51200,-1
969910,NULL,200,500,10,200_200_111_10,184_208_232_256,10,32640,53210,52319,49064,-1
112810,NULL,200,500,10,200_184_41_10,184_208_232_256,11,32640,53210,49911,47000,-1
657243,NULL,200,500,10,198_12_10,208_224_240_256,12,32640,53210,47010,44960,-1
28686,NULL,200,500,10,200_200_200_10,208_224_240_256,13,32640,53210,54810,51200,-1
219726,NULL,200,500,10,17_11_10,223_234_245_256,14,32640,53210,46230,44908,-1
127643,NULL,200,500,10,200_200_28_10,214_228_242_256,15,32640,53210,51714,48792,-1
978083,NULL,200,500,10,200_200_200_10,214_228_242_256,16,32640,53210,54810,51200,-1
678971,NULL,200,500,10,200_200_31_10,214_228_242_256,17,32640,53210,51768,48834,-1
554003,NULL,200,500,10,200_200_200_10,214_228_242_256,18,32640,53210,54813,51200,-1
862445,NULL,200,500,10,200_19_14_10,223_234_245_256,19,32640,53210,49306,47163,-1
952403,NULL,200,500,10,200_193_71_9,223_234_245_256,20,32640,53210,52771,49704,-1
377205,NULL,200,500,10,14_9_9_9,223_234_245_256,21,32640,53210,46296,44952,-1
861812,NULL,200,500,10,136_61_51_10,223_234_245_256,22,32640,53210,49531,47328,-1
290022,NULL,200,500,10,200_13_13_10,223_234_245_256,23,32640,53210,49200,47086,-1
703940,NULL,200,500,10,102_21_19_10,223_234_245_256,24,32640,53210,47940,46162,-1
828320,NULL,200,500,10,194_35_33_10,223_234_245_256,25,32640,53210,49740,47482,-1
377732,NULL,200,500,10,200_200_200_9,223_234_245_256,26,32640,53210,54813,51200,-1
656053,NULL,200,500,10,200_46_38_9,223_234_245_256,27,32640,53210,50071,47724,-1
729727,NULL,200,500,10,200_200_148_10,223_234_245_256,28,32640,53210,54030,50628,-1
88384,NULL,200,500,10,200_200_200_10,223_234_245_256,29,32640,53210,54811,51200,-1
761778,NULL,200,500,10,200_95_39_10,223_234_245_256,30,32640,53210,50820,48274,-1
195890,NULL,200,500,10,200_12_0,223_234_245_256,31,32640,53210,48981,46932,-1
289810,NULL,200,500,10,123_17_11_10,223_234_245_256,32,32640,53210,48075,46261,-1
241210,NULL,200,500,10,200_198_160_10,223_234_245_256,33,32640,53210,54182,50738,-1
284534,NULL,200,500,10,51_13_10,232_244_256,34,32640,53210,48634,47168,-1
943446,NULL,200,500,10,12_10,220_232_244_256,35,32640,53210,45402,44144,-1
433380,NULL,200,500,10,199_24_20_10,220_232_244_256,36,32640,53210,49098,46916,-1
856617,NULL,200,500,10,200_200_19_10,220_232_244_256,37,32640,53210,51914,49028,-1
136763,NULL,200,500,10,200_200_51_9,220_232_244_256,38,32640,53210,52428,49412,-1
248038,NULL,200,500,10,200_26_23_10,220_232_244_256,39,32640,53210,49194,46988,-1
11616,NULL,200,500,10,46_25_10,232_244_256,40,32640,53210,48746,47252,-1
473199,NULL,200,500,10,199_36_29_10,220_232_244_256,41,32640,53210,49434,47168,-1
950427,NULL,200,500,10,200_200_92_10,220_232_244_256,42,32640,53210,53083,49904,-1
520071,NULL,200,500,10,200_200_10,232_244_256,43,32640,53210,54010,51200,-1
719362,NULL,200,500,10,55_38_9,232_244_256,44,32640,53210,49101,47516,-1
163538,NULL,200,500,10,200_141_25_10,220_232_244_256,45,32640,53210,51066,48392,-1
59585,NULL,200,500,10,11_10_9,231_243_256,46,32640,53210,47759,46462,-1
223269,NULL,200,500,10,19_12_11_10,220_232_244_256,47,32640,53210,45882,44504,-1
952670,NULL,200,500,10,200_200_199_10,220_232_244_256,48,32640,53210,54794,51188,-1
697235,NULL,200,500,10,15_0,220_232_244_256,49,32640,53210,45440,44180,-1
929771,NULL,200,500,10,29_13_13_9,220_232_244_256,50,32640,53210,46094,44660,-1
774914,NULL,200,500,10,200_200_200_10,220_232_244_256,51,32640,53210,54812,51200,-1
260829,NULL,200,500,10,200_200_200_9,220_232_244_256,52,32640,53210,54813,51200,-1
191362,NULL,200,500,10,200_184_39_10,220_232_244_256,53,32640,53210,51978,49076,-1
612630,NULL,200,500,10,49_13_12_10,220_232_244_256,54,32640,53210,46394,44888,-1
141531,NULL,200,500,10,200_200_200_9,220_232_244_256,55,32640,53210,54812,51200,-1
484078,NULL,200,500,10,200_200_200_10,220_232_244_256,56,32640,53210,54811,51200,-1
538094,NULL,200,500,10,200_200_200_97_10,148_175_202_229_256,57,32640,53210,52419,48419,-1
252498,NULL,200,500,10,200_200_200_200_10,148_175_202_229_256,58,32640,53210,55613,51200,-1
971107,NULL,200,500,10,200_200_200_200_10,148_175_202_229_256,59,32640,53210,55612,51200,-1
58347,NULL,200,500,10,200_200_200_200_10,148_175_202_229_256,60,32640,53210,55610,51200,-1
924362,NULL,200,500,10,200_200_200_199_9,148_175_202_229_256,61,32640,53210,55582,51173,-1
40403,NULL,200,500,10,200_200_181_10_9,148_175_202_229_256,62,32640,53210,49135,45557,-1
967967,NULL,200,500,10,200_200_200_11_10,148_175_202_229_256,63,32640,53210,49751,46097,-1
410442,NULL,200,500,10,155_55_10,175_202_229_256,64,32640,53210,42720,40670,-1
151599,NULL,200,500,10,200_96_18_10,175_202_229_256,65,32640,53210,45946,43478,-1
624679,NULL,200,500,10,200_200_189_9,175_202_229_256,66,32640,53210,54471,50903,-1
708184,NULL,200,500,10,200_200_104_10,175_202_229_256,67,32640,53210,51835,48608,-1
396424,NULL,200,500,10,200_200_200_10,175_202_229_256,68,32640,53210,54811,51200,-1
476106,NULL,200,500,10,200_200_195_10,175_202_229_256,69,32640,53210,54655,51065,-1
667539,NULL,200,500,10,200_200_24_10,175_202_229_256,70,32640,53210,49354,46448,-1
273583,NULL,200,500,10,200_200_103_10,175_202_229_256,71,32640,53210,51803,48581,-1
312416,NULL,200,500,10,200_198_17_10,175_202_229_256,72,32640,53210,49076,46205,-1
698699,NULL,200,500,10,200_200_200_9,175_202_229_256,73,32640,53210,54812,51200,-1
455863,NULL,200,500,10,200_200_94_9,175_202_229_256,74,32640,53210,51525,48338,-1
834472,NULL,200,500,10,200_200_70_10,175_202_229_256,75,32640,53210,50782,47690,-1
445837,NULL,200,500,10,200_200_66_10,175_202_229_256,76,32640,53210,50656,47582,-1
725741,NULL,200,500,10,200_200_33_10,175_202_229_256,77,32640,53210,49633,46691,-1
545746,NULL,200,500,10,145_11_10,215_235_256,78,32640,53210,47966,46131,-1
238518,NULL,200,500,10,200_200_9,215_235_256,79,32640,53210,54011,51200,-1
364423,NULL,200,500,10,200_200_10,216_236_256,80,32640,53210,54010,51200,-1
558270,NULL,200,500,10,200_35_10,216_236_256,81,32640,53210,50051,47900,-1
472558,NULL,200,500,10,200_84_8,216_236_256,82,32640,53210,51228,48880,-1
